Hour,Lane 1 Speed (mph),Lane 1 Flow (Veh/Hour),Lane 2 Speed (mph),Lane 2 Flow (Veh/Hour),Lane 3 Speed (mph),Lane 3 Flow (Veh/Hour),Speed (mph),Flow (Veh/Hour),# Lane Points,% Observed,Lane 1 Occ (%),Lane 2 Occ (%),Lane 3 Occ (%),Occupancy (%)
4/25/2022 16:00,67.8,1334,66.8,1160,62.4,699,66.2,3193,36,100,7.8,7.3,4.7,6.6
4/25/2022 17:00,67.4,1371,66.9,1138,61.8,680,66,3189,36,100,8.1,7.1,4.6,6.6
4/25/2022 18:00,67.3,1212,67.1,1049,61.2,625,65.9,2886,36,100,7.2,6.6,4.2,6
4/25/2022 19:00,71.1,904,67.2,861,62.4,542,67.6,2307,36,100,5.3,5.4,3.6,4.8
4/25/2022 20:00,71.2,706,69.2,798,62,466,68.2,1970,36,100,4.1,5,3.1,4.1
4/25/2022 21:00,72.2,474,69.7,562,62.8,329,68.9,1365,36,100,2.7,3.4,2.2,2.8
4/25/2022 22:00,71.2,350,69.4,441,62.4,247,68.3,1038,36,100,2,2.7,1.7,2.1
4/25/2022 23:00,71.9,219,69.5,314,62.7,177,68.5,710,36,100,1.2,1.9,1.2,1.4
4/26/2022 0:00,71.9,131,69.7,220,62.7,150,68.1,501,36,100,0.8,1.3,1,1
4/26/2022 1:00,71.8,83,69.6,159,62.6,98,68.1,340,36,100,0.5,1,0.7,0.7
4/26/2022 2:00,71.8,82,69.6,140,62.7,99,68.1,321,36,100,0.5,0.9,0.7,0.7
4/26/2022 3:00,71.9,102,69.7,197,62.6,109,68.4,408,36,100,0.6,1.2,0.8,0.9
4/26/2022 4:00,71.8,224,69.9,291,62.5,134,69,649,36,100,1.3,1.8,0.9,1.3
4/26/2022 5:00,71.6,391,69.5,496,62.8,230,68.8,1117,36,100,2.2,3,1.6,2.3
4/26/2022 6:00,71.8,596,69.6,659,62.7,339,69,1594,36,100,3.3,4,2.3,3.2
4/26/2022 7:00,71.7,761,69.8,869,62.7,428,69.1,2058,36,100,4.2,5.2,2.9,4.1
4/26/2022 8:00,72.1,778,67.5,839,62.4,528,67.9,2145,36,100,4.4,5.2,3.6,4.4
4/26/2022 9:00,71.8,766,67,898,62.7,545,67.6,2209,36,100,4.4,5.6,3.8,4.6
4/26/2022 10:00,71.1,897,65.8,930,62.2,553,66.9,2380,36,100,5.2,5.9,3.9,5
4/26/2022 11:00,68.7,941,65.9,954,62.3,648,66,2543,36,100,5.5,6,4.6,5.4
4/26/2022 12:00,67.5,1123,65,1040,61.2,645,65.1,2808,36,100,6.6,6.7,4.6,6
4/26/2022 13:00,67.8,1215,66.1,1091,62.6,672,66,2978,36,100,7.1,6.9,4.7,6.2
4/26/2022 14:00,67.6,1321,66,1120,62.8,718,65.9,3159,36,100,7.8,7.1,5,6.6
4/26/2022 15:00,67.4,1398,66.1,1204,62.8,730,65.9,3332,36,100,8.3,7.6,5,6.9
4/26/2022 16:00,67,1401,66.3,1225,62.3,728,65.7,3354,36,100,8.3,7.7,4.9,7
4/26/2022 17:00,67.2,1359,66.3,1179,62.3,662,65.8,3200,36,100,8.1,7.4,4.5,6.6
4/26/2022 18:00,67,1169,66.1,1086,61.7,687,65.5,2942,36,100,7,6.8,4.7,6.2
4/26/2022 19:00,68.1,847,66.5,859,62.6,568,66.1,2274,36,100,5,5.4,3.8,4.7
4/26/2022 20:00,70.3,669,68.2,754,62.4,457,67.5,1880,36,100,4,4.7,3.1,3.9
4/26/2022 21:00,70.8,470,68.4,616,62.5,378,67.7,1464,36,100,2.7,3.9,2.6,3.1
4/26/2022 22:00,71.8,318,69.4,440,62.4,241,68.5,999,36,100,1.8,2.7,1.7,2.1
4/26/2022 23:00,71.8,209,69.3,372,62.7,194,68.3,775,36,100,1.2,2.3,1.3,1.6
4/27/2022 0:00,71.8,185,69.6,276,62.7,163,68.4,624,36,100,1.1,1.7,1.1,1.3
4/27/2022 1:00,71.8,90,69.4,176,62.6,108,68.1,374,36,100,0.5,1.1,0.8,0.8
4/27/2022 2:00,71.8,71,69.5,175,62.7,97,68.1,343,36,100,0.4,1.1,0.7,0.7
4/27/2022 3:00,71.9,98,69.7,205,62.7,112,68.3,415,36,100,0.6,1.3,0.8,0.9
4/27/2022 4:00,71.9,224,69.4,279,62.7,158,68.7,661,36,100,1.2,1.7,1.1,1.4
4/27/2022 5:00,71.7,369,69.1,490,62.6,216,68.7,1075,36,100,2.1,3,1.5,2.2
4/27/2022 6:00,71.9,547,69.5,641,62.8,339,68.9,1527,36,100,3.1,3.9,2.3,3.1
4/27/2022 7:00,71,772,68.7,875,62.4,445,68.2,2092,36,100,4.4,5.4,3,4.3
4/27/2022 8:00,71.2,808,68.3,936,62,517,67.9,2261,36,100,4.6,5.8,3.6,4.7
4/27/2022 9:00,71.8,842,67.6,890,61.9,540,67.8,2272,36,100,4.9,5.6,3.8,4.7
4/27/2022 10:00,69.6,842,66.4,862,61.8,569,66.4,2273,36,100,4.9,5.5,4,4.8
4/27/2022 11:00,68.8,999,66.3,970,62.5,637,66.3,2606,36,100,5.9,6.2,4.5,5.5
4/27/2022 12:00,69.1,1057,66.5,1001,62.7,632,66.6,2690,36,100,6.2,6.3,4.4,5.6
4/27/2022 13:00,68.4,1302,66.2,1096,62.6,696,66.3,3094,36,100,7.7,7,4.9,6.5
4/27/2022 14:00,67.9,1356,66.2,1108,62.1,662,66.1,3126,36,100,8,7,4.6,6.6
4/27/2022 15:00,67.8,1375,67.1,1187,62.7,708,66.4,3270,36,100,8.2,7.5,4.8,6.8
4/27/2022 16:00,68.7,1375,67.9,1199,63.8,711,67.3,3285,36,100,8,7.4,4.7,6.7
4/27/2022 17:00,69.5,1386,68.9,1150,63.3,723,67.9,3259,36,100,8,7,4.8,6.6
4/27/2022 18:00,68.4,1232,67.4,1046,62.3,665,66.7,2943,36,100,7.3,6.5,4.5,6.1
4/27/2022 19:00,67.9,1040,66.8,961,61.6,591,66.1,2592,36,100,6.2,6.1,4,5.4
4/27/2022 20:00,71.4,812,67,860,62.3,523,67.5,2195,36,100,4.8,5.4,3.5,4.6
4/27/2022 21:00,71.4,562,69.1,676,62.2,408,68.2,1646,36,100,3.3,4.2,2.7,3.4
4/27/2022 22:00,71.8,344,69.6,479,62.7,268,68.6,1091,36,100,2,2.9,1.8,2.2
4/27/2022 23:00,71.8,253,69.9,365,62.8,185,68.9,803,36,100,1.5,2.2,1.3,1.7
4/28/2022 0:00,71.9,180,69.7,248,62.7,158,68.5,586,36,100,1,1.5,1.1,1.2
4/28/2022 1:00,71.8,95,69.8,181,62.7,107,68.3,383,36,100,0.6,1.1,0.7,0.8
4/28/2022 2:00,71.9,66,69.6,148,62.6,89,68,303,36,100,0.4,0.9,0.6,0.6
4/28/2022 3:00,71.8,102,69.7,195,62.6,89,68.6,386,36,91.7,0.6,1.2,0.6,0.8
4/28/2022 4:00,71.9,206,69.5,301,62.6,150,68.7,657,36,100,1.2,1.8,1.1,1.4
4/28/2022 5:00,71.7,382,69.3,460,62.7,199,68.9,1041,36,100,2.2,2.8,1.4,2.1
4/28/2022 6:00,71.8,581,69.7,661,62.6,324,69,1566,36,100,3.3,4,2.2,3.2
4/28/2022 7:00,71.6,793,69.6,895,62.7,430,68.9,2118,36,100,4.5,5.4,2.9,4.3
4/28/2022 8:00,71,889,68,786,62.7,459,68.1,2134,36,100,5.1,4.9,3.1,4.4
4/28/2022 9:00,69.6,875,67.4,874,62.5,522,67.1,2271,36,100,5,5.5,3.6,4.7
4/28/2022 10:00,69.4,897,67.3,944,62.4,584,66.9,2425,36,100,5.2,5.9,4.1,5
4/28/2022 11:00,68.8,1005,67,948,61.9,628,66.5,2581,36,100,5.8,6,4.4,5.4
4/28/2022 12:00,68.3,1202,66.2,1053,61.9,648,66.1,2903,36,100,7,6.7,4.5,6.1
4/28/2022 13:00,67.6,1310,66.4,1121,61.9,653,65.9,3084,36,100,7.7,7.1,4.6,6.5
4/28/2022 14:00,67.2,1462,66.3,1185,62.2,753,65.8,3400,36,100,8.7,7.5,5.2,7.1
4/28/2022 15:00,67.1,1486,66.7,1250,61.8,742,65.8,3478,36,100,8.8,7.9,5,7.2
4/28/2022 16:00,67.8,1373,67.7,1167,63.1,690,66.8,3230,36,100,8.1,7.2,4.5,6.6
4/28/2022 17:00,67.6,1358,68,1162,63.4,645,66.9,3165,36,100,8,7.2,4.2,6.5
4/28/2022 18:00,67.1,1259,67.3,1098,62.1,698,66,3055,36,100,7.5,6.9,4.7,6.4
4/28/2022 19:00,64.9,1126,64.6,984,60.6,617,63.8,2727,36,100,6.9,6.4,4.3,5.9
4/28/2022 20:00,68.6,819,67.3,865,62,523,66.6,2207,36,100,4.9,5.5,3.5,4.6
4/28/2022 21:00,70.5,573,68.3,692,62.4,384,67.7,1649,36,100,3.4,4.3,2.6,3.4
4/28/2022 22:00,71.8,381,69.7,494,62.7,293,68.6,1168,36,100,2.2,3,1.9,2.4
4/28/2022 23:00,71.9,252,69.8,390,62.6,210,68.6,852,36,100,1.5,2.4,1.4,1.7
4/29/2022 0:00,71.9,157,69.6,264,62.6,175,68.1,596,36,100,0.9,1.6,1.2,1.2
4/29/2022 1:00,71.9,119,69.5,179,62.7,106,68.4,404,36,100,0.7,1.1,0.7,0.8
4/29/2022 2:00,71.8,103,69.7,196,62.7,97,68.5,396,36,100,0.6,1.2,0.7,0.8
4/29/2022 3:00,71.8,102,69.7,222,62.5,120,68.2,444,36,100,0.6,1.4,0.9,0.9
4/29/2022 4:00,71.9,184,69.5,285,62.6,132,68.7,601,36,100,1,1.8,0.9,1.2
4/29/2022 5:00,71.7,331,69.2,433,62.5,191,68.7,955,36,100,1.9,2.7,1.3,2
4/29/2022 6:00,72.5,630,70.2,712,62.7,339,69.6,1681,36,100,3.5,4.3,2.3,3.3
4/29/2022 7:00,71.8,775,69.5,882,62,461,68.7,2118,36,100,4.4,5.4,3.2,4.3
4/29/2022 8:00,71.9,857,68.7,882,61.9,512,68.4,2251,36,100,4.8,5.4,3.5,4.6
4/29/2022 9:00,69.4,930,67.2,917,62.3,547,67,2394,36,100,5.4,5.7,3.8,4.9
4/29/2022 10:00,68.5,1230,65.6,1088,61.2,635,65.9,2953,36,100,7.2,6.9,4.5,6.2
4/29/2022 11:00,68.6,1211,66.2,1020,62.1,660,66.3,2891,36,100,7,6.4,4.6,6
4/29/2022 12:00,67.5,1286,65.4,1074,61.5,632,65.5,2992,36,100,7.6,6.9,4.5,6.3
4/29/2022 13:00,67.3,1316,65.7,1135,62.4,675,65.7,3126,36,100,7.8,7.2,4.7,6.5
4/29/2022 14:00,67.4,1326,66.3,1117,62.2,654,65.9,3097,36,100,7.8,7,4.4,6.4
4/29/2022 15:00,67.7,1308,66.9,1094,62.3,685,66.2,3087,36,100,7.7,6.8,4.6,6.4
4/29/2022 16:00,67.9,1347,67,1134,62.1,685,66.3,3166,36,100,7.9,7,4.6,6.5
4/29/2022 17:00,68.1,1367,67.4,1118,62,678,66.5,3163,36,100,8,6.9,4.6,6.5
4/29/2022 18:00,68.3,1166,67.2,1022,62.5,647,66.6,2835,36,100,6.8,6.3,4.3,5.8
4/29/2022 19:00,66.9,1180,66.2,1044,61.2,561,65.5,2785,36,100,7.1,6.6,3.8,5.8
4/29/2022 20:00,67.4,1020,66.4,970,62.7,616,66,2606,36,100,6,6.1,4.1,5.4
4/29/2022 21:00,70.9,826,68.9,859,62.8,553,68.1,2238,36,100,4.8,5.3,3.6,4.6
4/29/2022 22:00,71.8,583,70.1,690,61.9,408,68.7,1681,36,100,3.3,4.2,2.7,3.4
4/29/2022 23:00,71.5,442,69.7,558,62.3,325,68.5,1325,36,100,2.5,3.4,2.2,2.7
4/30/2022 0:00,71.8,293,69.7,390,62.7,227,68.6,910,36,100,1.7,2.4,1.5,1.8
4/30/2022 1:00,71.9,191,69.7,314,62.6,150,68.7,655,36,100,1.1,1.9,1,1.3
4/30/2022 2:00,71.9,157,69.7,253,62.6,149,68.4,559,36,100,0.9,1.5,1,1.1
4/30/2022 3:00,71.8,107,69.3,205,62.5,105,68.2,417,36,100,0.6,1.3,0.7,0.9
4/30/2022 4:00,71.9,105,69.5,216,62.7,105,68.4,426,36,100,0.6,1.3,0.7,0.9
4/30/2022 5:00,72,165,69.6,289,62.8,138,68.7,592,36,100,0.9,1.8,0.9,1.2
4/30/2022 6:00,72,340,70.1,488,62.7,247,69,1075,36,100,1.9,2.9,1.6,2.1
4/30/2022 7:00,71.6,524,69.1,715,62.5,362,68.4,1601,36,100,2.9,4.3,2.4,3.2
4/30/2022 8:00,71.6,750,69,809,62.4,489,68.4,2048,36,100,4.2,4.8,3.2,4.1
4/30/2022 9:00,70,1058,68.3,1046,62.1,560,67.7,2664,36,100,6,6.3,3.7,5.3
4/30/2022 10:00,69.3,1120,67.8,1079,62.2,644,67.1,2843,36,100,6.4,6.6,4.2,5.7
4/30/2022 11:00,68.8,1223,67.3,1140,62,612,66.8,2975,36,100,7,7,4,6
4/30/2022 12:00,67.3,1262,66.2,1100,62.1,627,65.8,2989,36,100,7.4,6.9,4.1,6.1
4/30/2022 13:00,67.5,1298,66.8,1142,62.4,701,66.1,3141,36,100,7.6,7.1,4.6,6.4
4/30/2022 14:00,67.3,1355,67,1121,62.7,664,66.2,3140,36,100,7.9,6.9,4.3,6.4
4/30/2022 15:00,66.9,1388,66.3,1189,61.9,756,65.5,3333,36,100,8.2,7.4,4.9,6.8
4/30/2022 16:00,67.4,1367,67,1154,62.7,728,66.2,3249,36,100,8,7.1,4.7,6.6
4/30/2022 17:00,67.7,1359,67.2,1117,63.4,731,66.6,3207,36,100,7.9,6.9,4.7,6.5
4/30/2022 18:00,67.4,1336,66.8,1150,63.3,714,66.3,3200,36,100,7.8,7.1,4.6,6.5
4/30/2022 19:00,66.4,1264,65.9,1096,62.7,646,65.4,3006,36,100,7.5,6.9,4.2,6.2
4/30/2022 20:00,66,1113,65.2,1047,62.7,620,65,2780,36,100,6.6,6.6,4.1,5.8
4/30/2022 21:00,70.5,1185,68.8,1032,62.3,588,68.1,2805,36,100,7,6.5,3.9,5.8
4/30/2022 22:00,71.3,897,68.9,894,62.2,489,68.4,2280,36,100,5.2,5.5,3.2,4.6
4/30/2022 23:00,71.6,638,69.5,697,62.7,395,68.7,1730,36,100,3.7,4.3,2.5,3.5
5/1/2022 0:00,71.8,414,69.7,538,62.2,288,68.6,1240,36,100,2.4,3.3,1.9,2.5
5/1/2022 1:00,71.9,308,69.4,413,62.6,186,68.9,907,36,100,1.8,2.5,1.2,1.8
5/1/2022 2:00,71.8,215,69.8,365,62.6,140,69,720,36,100,1.2,2.2,0.9,1.5
5/1/2022 3:00,71.4,206,69.2,295,62.2,143,68.3,644,36,91.7,1.2,1.9,1,1.4
5/1/2022 4:00,71.8,110,69.7,223,62.6,91,68.7,424,36,100,0.6,1.4,0.6,0.9
5/1/2022 5:00,71.9,135,69.8,254,62.6,131,68.5,520,36,100,0.8,1.5,0.9,1.1
5/1/2022 6:00,72.1,253,69.5,438,62.6,221,68.5,912,36,100,1.4,2.6,1.4,1.8
5/1/2022 7:00,71.4,353,68.8,535,62.5,295,68,1183,36,100,2,3.2,1.9,2.4
5/1/2022 8:00,70.7,560,68.9,768,61.7,390,67.9,1718,36,100,3.1,4.6,2.6,3.4
5/1/2022 9:00,68.4,887,66.7,954,62.1,517,66.3,2358,36,100,5.1,5.9,3.4,4.8
5/1/2022 10:00,67.5,1068,66.4,1080,61.7,623,65.8,2771,36,100,6.2,6.6,4.1,5.6
5/1/2022 11:00,66.7,1312,65.7,1222,60.1,699,64.9,3233,36,100,7.7,7.6,4.7,6.7
5/1/2022 12:00,65.6,1523,65.5,1272,61.1,735,64.6,3530,36,100,9,7.9,4.8,7.3
5/1/2022 13:00,66,1434,66.5,1186,62.1,717,65.4,3337,36,100,8.5,7.3,4.6,6.8
5/1/2022 14:00,66,1420,66,1253,61.4,736,65,3409,36,100,8.4,7.8,4.8,7
5/1/2022 15:00,65.3,1530,65.6,1261,61.7,787,64.7,3578,36,100,9.1,7.8,5.1,7.4
5/1/2022 16:00,66.2,1475,66.3,1306,61.9,762,65.3,3543,36,100,8.7,8,5,7.2
5/1/2022 17:00,66.6,1444,66.5,1269,62.6,762,65.7,3475,36,100,8.5,7.8,4.9,7.1
5/1/2022 18:00,65.4,1449,65.5,1242,61.6,717,64.6,3408,36,100,8.7,7.8,4.7,7
5/1/2022 19:00,64.6,1296,64.6,1123,61.5,648,64,3067,36,100,7.8,7.1,4.3,6.4
5/1/2022 20:00,64.8,1139,64.5,1032,60.7,545,63.8,2716,36,100,6.8,6.5,3.6,5.7
5/1/2022 21:00,69.8,810,68.6,811,61.4,428,67.6,2049,36,100,4.8,5,2.8,4.2
5/1/2022 22:00,71.7,527,69.7,613,62.7,318,68.9,1458,36,100,3,3.7,2,2.9
5/1/2022 23:00,71.2,356,69.3,446,62.6,232,68.5,1034,36,100,2.1,2.7,1.5,2.1
5/2/2022 0:00,71.8,243,69.8,345,62.6,167,68.8,755,36,100,1.4,2.1,1.1,1.5
5/2/2022 1:00,71.8,123,69.6,262,62.7,113,68.6,498,36,100,0.7,1.6,0.7,1
5/2/2022 2:00,71.8,129,69.7,237,62.7,105,68.7,471,36,100,0.7,1.5,0.7,1
5/2/2022 3:00,71.7,142,69.5,243,62.6,117,68.5,502,36,100,0.8,1.5,0.8,1
5/2/2022 4:00,71.8,216,69.7,338,62.8,143,68.9,697,36,100,1.2,2,1,1.4
5/2/2022 5:00,71.2,443,68.7,527,62.5,221,68.5,1191,36,100,2.5,3.2,1.5,2.4
5/2/2022 6:00,71.4,623,69.4,726,62.5,360,68.7,1709,36,100,3.5,4.4,2.4,3.4
5/2/2022 7:00,70.9,754,69.1,794,62.3,423,68.3,1971,36,100,4.3,4.8,2.9,4
5/2/2022 8:00,71.7,770,68.4,825,62.5,499,68.2,2094,36,100,4.4,5.1,3.4,4.3
5/2/2022 9:00,71.7,914,67.2,918,62.8,524,68,2356,36,100,5.2,5.7,3.6,4.9
5/2/2022 10:00,72.1,924,67.1,940,62.5,606,67.9,2470,36,100,5.3,5.9,4.2,5.1
5/2/2022 11:00,70.6,1110,65.8,1030,62.2,647,66.9,2787,36,100,6.5,6.6,4.6,5.9
5/2/2022 12:00,67.9,1053,66,999,62.1,665,65.8,2717,36,100,6.2,6.3,4.7,5.7
5/2/2022 13:00,67.9,1224,65.6,1103,62.5,671,65.8,2998,36,100,7.2,7,4.7,6.3
5/2/2022 14:00,68,1291,66.7,1155,61.4,660,66.1,3106,36,100,7.6,7.2,4.6,6.5
5/2/2022 15:00,67.4,1340,66.5,1147,61.9,722,65.9,3209,36,100,7.9,7.2,4.9,6.7
5/2/2022 16:00,68.3,1331,67.5,1130,62.3,677,66.7,3138,36,100,7.8,7,4.5,6.4
5/2/2022 17:00,68.3,1333,67.5,1151,62.8,698,66.8,3182,36,100,7.8,7.2,4.7,6.5
5/2/2022 18:00,67.8,1218,67.3,1074,62.6,678,66.4,2970,36,100,7.2,6.7,4.5,6.1
5/2/2022 19:00,71.9,800,67.7,821,62.3,519,68,2140,36,100,4.6,5.1,3.5,4.4
5/2/2022 20:00,69.4,638,67.9,728,61.8,445,66.9,1811,36,100,3.9,4.6,3,3.8
5/2/2022 21:00,70.2,463,68.8,579,62.2,331,67.7,1373,36,100,2.7,3.6,2.3,2.9
5/2/2022 22:00,71.6,286,69.3,418,62.4,231,68.3,935,36,100,1.7,2.6,1.6,1.9
5/2/2022 23:00,71.8,215,69.4,312,62.7,171,68.5,698,36,100,1.2,1.9,1.1,1.4
5/3/2022 0:00,71.8,118,69.5,211,62.7,156,67.9,485,36,100,0.7,1.3,1.1,1
5/3/2022 1:00,71.8,81,69.7,171,62.7,96,68.2,348,36,100,0.5,1.1,0.7,0.7
5/3/2022 2:00,71.9,80,69.6,150,62.7,89,68.2,319,36,100,0.5,0.9,0.6,0.7
5/3/2022 3:00,71.9,95,69.5,185,62.6,104,68.2,384,36,100,0.6,1.2,0.7,0.8
5/3/2022 4:00,71.9,191,69.8,314,62.4,157,68.7,662,36,100,1.1,1.9,1.1,1.4
5/3/2022 5:00,71.4,380,69.2,476,62.6,237,68.5,1093,36,100,2.1,2.9,1.6,2.2
5/3/2022 6:00,70.9,593,68.4,650,62.2,327,68.1,1570,36,100,3.4,4,2.2,3.2
5/3/2022 7:00,70.8,767,68.7,843,62.4,426,68.2,2036,36,100,4.3,5.1,2.9,4.1
5/3/2022 8:00,71.4,791,67.5,844,62,497,67.6,2132,36,100,4.5,5.2,3.5,4.4
5/3/2022 9:00,71.5,764,67.4,849,62.7,522,67.7,2135,36,100,4.4,5.3,3.6,4.4
5/3/2022 10:00,71.7,812,66.4,935,62.5,552,67.3,2299,36,100,4.7,5.9,3.9,4.8
5/3/2022 11:00,69.4,932,66.5,967,62.6,624,66.6,2523,36,100,5.4,6,4.4,5.3
5/3/2022 12:00,68.5,1110,66.1,1053,63.5,651,66.5,2814,36,100,6.5,6.7,4.5,5.9
5/3/2022 13:00,68.2,1204,66.3,1091,61.6,661,66,2956,36,100,7,6.9,4.7,6.2
5/3/2022 14:00,67.6,1271,65.8,1124,62.2,690,65.8,3085,36,100,7.5,7.1,4.8,6.5
5/3/2022 15:00,67.6,1397,66.5,1186,63.1,741,66.2,3324,36,100,8.2,7.4,5,6.9
5/3/2022 16:00,68,1429,67.1,1165,63.5,667,66.8,3261,36,100,8.4,7.2,4.5,6.7
5/3/2022 17:00,68,1419,66.9,1144,62.9,703,66.5,3266,36,100,8.3,7.1,4.7,6.7
5/3/2022 18:00,67.9,1200,67.1,1031,63.2,652,66.6,2883,36,100,7.1,6.4,4.4,5.9
5/3/2022 19:00,71.9,913,67.2,894,63.4,578,68.1,2385,36,100,5.3,5.5,3.8,4.9
5/3/2022 20:00,72.3,711,69.4,743,62.4,462,68.8,1916,36,100,4.1,4.6,3.1,3.9
5/3/2022 21:00,71.6,538,69.7,657,62.7,377,68.6,1572,36,100,3.1,4,2.5,3.2
5/3/2022 22:00,71.7,371,69.6,471,62.5,246,68.7,1088,36,100,2.1,2.9,1.7,2.2
5/3/2022 23:00,72,225,69.7,309,62.6,170,68.7,704,36,100,1.3,1.9,1.1,1.4
5/4/2022 0:00,71.8,184,69.8,290,62.6,153,68.6,627,36,100,1.1,1.8,1,1.3
5/4/2022 1:00,71.9,121,69.7,218,62.7,122,68.4,461,36,100,0.7,1.3,0.8,1
5/4/2022 2:00,71.9,75,69.7,173,62.7,110,68,358,36,100,0.4,1.1,0.8,0.8
5/4/2022 3:00,71.8,92,69.8,172,62.6,115,68.1,379,36,100,0.5,1,0.8,0.8
5/4/2022 4:00,71.9,188,69.8,295,62.8,133,68.9,616,36,100,1.1,1.8,0.9,1.2
5/4/2022 5:00,72,364,69.9,467,62.6,223,69.1,1054,36,100,2,2.8,1.5,2.1
5/4/2022 6:00,72.2,571,70,660,62.9,322,69.4,1553,36,100,3.2,4,2.2,3.1
5/4/2022 7:00,71.7,735,69.6,840,62.5,427,68.9,2002,36,100,4.1,5.1,2.9,4
5/4/2022 8:00,71.8,815,68.4,876,62.8,505,68.3,2196,36,100,4.6,5.4,3.5,4.5
5/4/2022 9:00,72.5,835,67.4,901,61.9,503,68,2239,36,100,4.8,5.6,3.5,4.6
5/4/2022 10:00,72.7,830,67,891,62.4,554,68,2275,36,100,4.8,5.6,3.9,4.7
5/4/2022 11:00,69.1,964,66.8,943,62.1,616,66.5,2523,36,100,5.6,5.9,4.3,5.3
5/4/2022 12:00,68.8,1030,66.9,1017,62.2,634,66.5,2681,36,100,6,6.4,4.5,5.6
5/4/2022 13:00,68,1257,66.7,1142,63.1,687,66.5,3086,36,100,7.4,7.2,4.8,6.4
5/4/2022 14:00,67.1,1353,66.1,1152,62.8,739,65.8,3244,36,100,8,7.3,5.1,6.8
5/4/2022 15:00,67.3,1412,66.8,1178,63.3,719,66.3,3309,36,100,8.4,7.4,4.9,6.9
5/4/2022 16:00,67.6,1367,67.7,1208,61.6,667,66.4,3242,36,100,8.1,7.5,4.5,6.7
5/4/2022 17:00,67.8,1372,68.1,1123,61.8,687,66.6,3182,36,100,8.1,6.9,4.6,6.5
5/4/2022 18:00,68.1,1165,68,1051,63.8,653,67.1,2869,36,100,6.8,6.5,4.3,5.9
5/4/2022 19:00,68.7,883,67.8,856,62.9,550,67,2289,36,100,5.1,5.3,3.6,4.7
5/4/2022 20:00,72,737,68.6,801,62.5,532,68.2,2070,36,100,4.2,4.9,3.5,4.2
5/4/2022 21:00,71.9,525,69.8,627,63.2,374,68.9,1526,36,100,3,3.8,2.5,3.1
5/4/2022 22:00,71.8,361,70,442,62.8,273,68.8,1076,36,100,2.1,2.7,1.8,2.2
5/4/2022 23:00,72.1,269,69.8,390,62.8,214,68.8,873,36,100,1.5,2.4,1.4,1.8
5/5/2022 0:00,72,132,69.8,230,62.6,137,68.4,499,36,100,0.8,1.4,0.9,1
5/5/2022 1:00,71.9,115,69.7,171,62.7,121,68.2,407,36,100,0.7,1.1,0.9,0.9
5/5/2022 2:00,71.9,64,69.7,144,62.7,83,68.2,291,36,100,0.4,0.9,0.6,0.6
5/5/2022 3:00,71.9,88,69.8,182,62.7,117,68.1,387,36,100,0.5,1.1,0.8,0.8
5/5/2022 4:00,72.1,199,69.8,296,62.7,145,68.9,640,36,100,1.1,1.8,1,1.3
5/5/2022 5:00,71.7,374,69.9,453,62.7,218,69.1,1045,36,100,2.1,2.7,1.5,2.1
5/5/2022 6:00,72.6,595,70.8,669,62.9,296,70,1560,36,100,3.3,4,2,3.1
5/5/2022 7:00,72.6,685,70.2,820,62.7,420,69.4,1925,36,100,3.8,5,2.8,3.9
5/5/2022 8:00,71.7,780,69.5,880,62.2,489,68.6,2149,36,100,4.4,5.4,3.4,4.4
5/5/2022 9:00,69.2,869,66.6,897,62,539,66.5,2305,36,100,5,5.6,3.8,4.8
5/5/2022 10:00,68.5,927,66,900,61.5,604,65.9,2431,36,100,5.4,5.7,4.3,5.1
5/5/2022 11:00,68.5,990,65.6,1010,61.9,620,65.8,2620,36,100,5.7,6.4,4.4,5.5
5/5/2022 12:00,67.8,1179,65.3,1023,61.4,640,65.5,2842,36,100,6.9,6.5,4.5,6
5/5/2022 13:00,67.2,1290,65.2,1094,62.2,666,65.4,3050,36,100,7.6,6.9,4.6,6.4
5/5/2022 14:00,66.8,1357,65.5,1185,61.9,689,65.3,3231,36,100,8,7.5,4.8,6.8
5/5/2022 15:00,67.5,1158,66.4,1021,62.9,602,66.1,2781,36,100,6.8,6.4,4,5.7
5/5/2022 16:00,68.9,1214,68.1,1049,63.5,617,67.4,2880,36,100,7,6.4,4,5.8
5/5/2022 17:00,67.2,1456,66.8,1184,60.8,690,65.7,3330,36,100,8.6,7.4,4.7,6.9
5/5/2022 18:00,66.7,1246,66.2,1042,62.4,666,65.6,2954,36,100,7.4,6.5,4.5,6.1
5/5/2022 19:00,67.2,1039,66.5,946,63.4,584,66.1,2569,36,100,6.1,5.9,3.8,5.3
5/5/2022 20:00,72.5,650,67.6,629,62.5,363,68.4,1642,36,100,3.8,3.9,2.4,3.4
5/5/2022 21:00,72.6,529,70.1,582,62.3,332,69.2,1443,36,100,3,3.6,2.2,2.9
5/5/2022 22:00,71.6,365,69.3,462,62.6,240,68.6,1067,36,100,2.1,2.9,1.6,2.2
5/5/2022 23:00,71.8,230,69.7,324,62.6,164,68.7,718,36,100,1.3,2,1.1,1.5
5/6/2022 0:00,71.9,169,69.6,248,62.5,152,68.4,569,36,100,1,1.5,1.1,1.2
5/6/2022 1:00,71.9,138,69.7,197,62.6,121,68.4,456,36,100,0.8,1.2,0.8,0.9
